task_order,stim_time,inter_stim_time,x_pos,y_pos,match,corr_key,main_loop.thisRepN,main_loop.thisTrialN,main_loop.thisN,main_loop.thisIndex,vSAT_loop.thisRepN,vSAT_loop.thisTrialN,vSAT_loop.thisN,vSAT_loop.thisIndex,inter_stim_text.started,inter_stim_text.stopped,vSAT_square.started,vSAT_square.stopped,stim_resp.keys,stim_resp.corr,stim_resp.started,stim_resp.stopped,response_sound.started,response_sound.stopped,feedback_sound.started,feedback_sound.stopped,stim_resp.rt,participant,session,date,expName,psychopyVersion,frameRate,
vSAT_stims-1652909858975431.csv,0.017,3,0.0,0.0,0,left,0,2,2,2,0,17,17,17,308.9754187000003,None,311.97546220000004,None,left,1,312.0087625000001,None,312.0921048,None,312.9087903000004,None,0.8837432000000263,01,001,2022_Jun_15_1520,vSAT,2021.2.3,59.97357564258268,
vSAT_stims-1652909858975431.csv,0.017,3,-0.25,-0.25,0,left,0,2,2,2,0,18,18,18,313.42549370000006,None,316.4255214,None,left,1,316.45887089999997,None,316.5421672000002,None,317.2921382000004,None,0.8172886000002109,01,001,2022_Jun_15_1520,vSAT,2021.2.3,59.97357564258268,
vSAT_stims-1652909858975431.csv,0.05,2,0.25,0.25,0,left,0,2,2,2,0,19,19,19,317.8089207000003,None,319.80890620000037,None,left,1,319.8588679000004,None,319.94225140000026,None,320.89222470000004,None,1.0176556999999775,01,001,2022_Jun_15_1520,vSAT,2021.2.3,59.97357564258268,
vSAT_stims-1652909858975431.csv,0.028999999999999998,2,-0.25,0.25,0,left,0,2,2,2,0,20,20,20,321.40893440000036,None,323.4089304000004,None,left,1,323.4422920000002,None,323.5256164000002,None,324.1256066000001,None,0.6660251000002972,01,001,2022_Jun_15_1520,vSAT,2021.2.3,59.97357564258268,
vSAT_stims-1652909858975431.csv,0.028999999999999998,3,0.0,0.0,1,right,0,2,2,2,0,21,21,21,324.6423,None,327.64233730000024,None,right,1,327.6756892000003,None,327.7589862,328.19232690000035,328.2590392000002,None,0.5604612000001907,01,001,2022_Jun_15_1520,vSAT,2021.2.3,59.97357564258268,
vSAT_stims-1652909858975431.csv,0.05,3,0.25,-0.25,1,right,0,2,2,2,0,22,22,22,328.7756811000004,None,331.77567990000034,None,right,1,331.82569690000037,None,331.9090351,None,332.3423914,332.8423455000002,0.49078289999988556,01,001,2022_Jun_15_1520,vSAT,2021.2.3,59.97357564258268,
vSAT_stims-1652909858975431.csv,0.05,2,0.0,0.0,0,left,0,2,2,2,0,23,23,23,332.8590414,None,334.8590693000001,None,left,1,334.9090666000002,None,334.99241740000025,None,335.6091402000002,None,0.6712534000002961,01,001,2022_Jun_15_1520,vSAT,2021.2.3,59.97357564258268,
vSAT_stims-1652909858975431.csv,0.017,3,0.0,0.0,0,left,0,2,2,2,0,24,24,24,336.12575700000025,None,339.1257988000002,None,left,1,339.159126,None,339.2424552000002,None,339.72578490000024,None,0.5493695000000116,01,001,2022_Jun_15_1520,vSAT,2021.2.3,59.97357564258268,
vSAT_stims-1652909858975431.csv,0.017,2,-0.25,-0.25,0,left,0,2,2,2,0,25,25,25,340.2424941000004,None,342.24250900000015,None,left,1,342.2758108000003,None,342.3591738,342.7925289,343.04250820000016,None,0.7446374000001015,01,001,2022_Jun_15_1520,vSAT,2021.2.3,59.97357564258268,
vSAT_stims-1652909858975431.csv,0.05,1,0.25,0.25,0,left,0,2,2,2,0,26,26,26,343.5591724000001,None,344.5591800000002,None,left,1,344.6091921000002,None,344.6925868000003,None,345.2592459000002,None,0.6191125999998803,01,001,2022_Jun_15_1520,vSAT,2021.2.3,59.97357564258268,
vSAT_stims-1652909858975431.csv,0.05,2,0.25,-0.25,0,left,0,2,2,2,0,27,27,27,345.7758632,None,347.77590069999997,None,left,1,347.8258756,None,347.90923840000005,348.3425166000002,348.3925929000002,None,0.5385882000000493,01,001,2022_Jun_15_1520,vSAT,2021.2.3,59.97357564258268,
vSAT_stims-1652909858975431.csv,0.05,3,0.0,0.0,0,left,0,2,2,2,0,28,28,28,348.9092333000003,None,351.9092764000002,None,left,1,351.9592872000003,None,352.0426263000004,None,352.49262940000017,None,0.5008601000004091,01,001,2022_Jun_15_1520,vSAT,2021.2.3,59.97357564258268,
vSAT_stims-1652909858975431.csv,0.017,3,0.0,0.0,1,right,0,2,2,2,0,29,29,29,353.00930770000014,None,356.0093383000003,None,left,0,356.04267000000027,None,356.1260091000004,None,356.5260094,None,0.44968489999973826,01,001,2022_Jun_15_1520,vSAT,2021.2.3,59.97357564258268,
vSAT_stims-1652909858975431.csv,,,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,01,001,2022_Jun_15_1520,vSAT,2021.2.3,59.97357564258268,
SAT_stims-16529098589468498.csv,0.028999999999999998,3,0,0,0,left,0,3,3,3,0,0,0,0,360.44270210000013,None,363.44279810000035,None,left,1,363.47609720000037,None,363.5594252000001,363.992741,364.0427765000004,None,0.5361619000000246,01,001,2022_Jun_15_1520,vSAT,2021.2.3,59.97357564258268,
SAT_stims-16529098589468498.csv,0.017,1,0,0,0,left,0,3,3,3,0,1,1,1,364.5594449,None,365.5594603000004,None,left,1,365.5928178000004,None,365.6761241000004,None,366.1428235000003,None,0.5315264999999272,01,001,2022_Jun_15_1520,vSAT,2021.2.3,59.97357564258268,
SAT_stims-16529098589468498.csv,0.028999999999999998,3,0,0,0,left,0,3,3,3,0,2,2,2,366.6594682,None,369.65950450000037,None,left,1,369.6928471000001,None,369.7761524000002,None,370.3262093000003,None,0.607408200000009,01,001,2022_Jun_15_1520,vSAT,2021.2.3,59.97357564258268,
SAT_stims-16529098589468498.csv,0.05,1,0,0,1,right,0,3,3,3,0,3,3,3,370.84285100000034,None,371.8428683000002,None,right,1,371.8928728000001,None,371.97620270000016,None,372.44289720000006,None,0.51939880000009,01,001,2022_Jun_15_1520,vSAT,2021.2.3,59.97357564258268,
SAT_stims-16529098589468498.csv,0.017,2,0,0,1,right,0,3,3,3,0,4,4,4,372.95958280000013,None,374.9595706,None,right,1,374.99291330000005,None,375.07623790000025,None,375.52625460000036,None,0.4914961999998013,01,001,2022_Jun_15_1520,vSAT,2021.2.3,59.97357564258268,
SAT_stims-16529098589468498.csv,0.017,3,0,0,1,right,0,3,3,3,0,5,5,5,376.0429293000002,None,379.0430007,None,right,1,379.0762947000003,None,379.1596225000003,None,379.5263120000004,None,0.4081258999999591,01,001,2022_Jun_15_1520,vSAT,2021.2.3,59.97357564258268,
SAT_stims-16529098589468498.csv,0.028999999999999998,1,0,0,0,left,0,3,3,3,0,6,6,6,380.04296380000005,None,381.0429919000003,None,right,0,381.0763272000004,None,381.1595996000001,None,381.6596596000004,None,0.5518913000000794,01,001,2022_Jun_15_1520,vSAT,2021.2.3,59.97357564258268,
SAT_stims-16529098589468498.csv,0.05,2,0,0,0,left,0,3,3,3,0,7,7,7,382.1763337000002,None,384.1763592000002,None,left,1,384.22636200000034,None,384.30968470000016,None,384.8430536000001,None,0.5857679000000644,01,001,2022_Jun_15_1520,vSAT,2021.2.3,59.97357564258268,
SAT_stims-16529098589468498.csv,0.017,1,0,0,1,right,0,3,3,3,0,8,8,8,385.35972230000016,None,386.35974680000027,None,right,1,386.3930513,None,386.4763995000003,None,386.8763941000002,None,0.43506870000010167,01,001,2022_Jun_15_1520,vSAT,2021.2.3,59.97357564258268,
SAT_stims-16529098589468498.csv,0.028999999999999998,3,0,0,0,left,0,3,3,3,0,9,9,9,387.3930674000003,None,390.3931094000004,None,left,1,390.42644010000004,None,390.50977120000016,None,390.9264422000001,None,0.4658284000001913,01,001,2022_Jun_15_1520,vSAT,2021.2.3,59.97357564258268,
SAT_stims-16529098589468498.csv,0.028999999999999998,3,0,0,0,left,0,3,3,3,0,10,10,10,391.44311510000034,None,394.4431446000003,None,left,1,394.47648370000024,None,394.5597914,None,394.97650440000007,None,0.46386949999987337,01,001,2022_Jun_15_1520,vSAT,2021.2.3,59.97357564258268,
SAT_stims-16529098589468498.csv,0.05,3,0,0,1,right,0,3,3,3,0,11,11,11,395.4931458000001,None,398.49317640000027,None,right,1,398.5431775000002,None,398.62650520000034,None,399.02654840000014,None,0.44494929999973465,01,001,2022_Jun_15_1520,vSAT,2021.2.3,59.97357564258268,
SAT_stims-16529098589468498.csv,0.05,1,0,0,1,right,0,3,3,3,0,12,12,12,399.5432231,None,400.5432947000004,None,right,1,400.5932412000002,None,400.67656850000003,None,401.05990980000024,None,0.42709489999970174,01,001,2022_Jun_15_1520,vSAT,2021.2.3,59.97357564258268,
SAT_stims-16529098589468498.csv,0.028999999999999998,3,0,0,1,right,0,3,3,3,0,13,13,13,401.57657960000006,None,404.5765894000001,None,right,1,404.6099412000003,None,404.69329110000035,None,405.1933018000004,None,0.5540576999997029,01,001,2022_Jun_15_1520,vSAT,2021.2.3,59.97357564258268,
SAT_stims-16529098589468498.csv,0.028999999999999998,1,0,0,1,right,0,3,3,3,0,14,14,14,405.7099551000001,None,406.70997220000027,None,right,1,406.7432938000002,None,406.82661940000025,None,407.1599901000004,None,0.37280310000005557,01,001,2022_Jun_15_1520,vSAT,2021.2.3,59.97357564258268,
SAT_stims-16529098589468498.csv,0.028999999999999998,2,0,0,0,left,0,3,3,3,0,15,15,15,407.6766971000002,None,409.67671480000035,None,right,0,409.7100389000002,None,409.7933737000003,None,410.29333240000005,None,0.558209700000134,01,001,2022_Jun_15_1520,vSAT,2021.2.3,59.97357564258268,
SAT_stims-16529098589468498.csv,0.028999999999999998,2,0,0,1,right,0,3,3,3,0,16,16,16,410.8099914000004,None,412.8099843,None,right,1,412.8434195,None,412.92674780000016,None,413.4100615000002,None,0.5447537999998531,01,001,2022_Jun_15_1520,vSAT,2021.2.3,59.97357564258268,
SAT_stims-16529098589468498.csv,0.05,1,0,0,1,right,0,3,3,3,0,17,17,17,413.92666959999997,None,414.9267083,None,right,1,414.97671260000016,None,415.06003980000014,None,415.44338700000026,None,0.42717609999999695,01,001,2022_Jun_15_1520,vSAT,2021.2.3,59.97357564258268,
SAT_stims-16529098589468498.csv,0.05,1,0,0,1,right,0,3,3,3,0,18,18,18,415.9600091000002,None,416.96002880000015,None,right,1,417.010135,None,417.0933586000001,None,417.4601474000001,None,0.410177400000066,01,001,2022_Jun_15_1520,vSAT,2021.2.3,59.97357564258268,
SAT_stims-16529098589468498.csv,0.017,3,0,0,1,right,0,3,3,3,0,19,19,19,417.9767985000003,None,420.9768078000002,None,right,1,421.0101443000003,None,421.09346410000035,None,421.4934638000004,None,0.4421001000000615,01,001,2022_Jun_15_1520,vSAT,2021.2.3,59.97357564258268,
SAT_stims-16529098589468498.csv,0.028999999999999998,1,0,0,0,left,0,3,3,3,0,20,20,20,422.0101370000002,None,423.01014910000004,None,left,1,423.04346090000035,None,423.1267899000004,None,423.7434707000002,None,0.680675500000234,01,001,2022_Jun_15_1520,vSAT,2021.2.3,59.97357564258268,
SAT_stims-16529098589468498.csv,0.028999999999999998,2,0,0,0,left,0,3,3,3,0,21,21,21,424.2435313000001,None,426.24349740000025,None,left,1,426.27686730000005,None,426.3601603000002,None,427.09350970000014,None,0.7913684999998623,01,001,2022_Jun_15_1520,vSAT,2021.2.3,59.97357564258268,
SAT_stims-16529098589468498.csv,0.017,3,0,0,1,right,0,3,3,3,0,22,22,22,427.593605,None,430.5936092000002,None,right,1,430.62694950000014,None,430.71027760000015,None,431.11031550000007,None,0.4411522000000332,01,001,2022_Jun_15_1520,vSAT,2021.2.3,59.97357564258268,
SAT_stims-16529098589468498.csv,0.05,3,0,0,0,left,0,3,3,3,0,23,23,23,431.62696430000005,None,434.62698450000016,None,left,1,434.6770136,None,434.7603154000003,None,435.2436267000003,None,0.5514108000002125,01,001,2022_Jun_15_1520,vSAT,2021.2.3,59.97357564258268,
SAT_stims-16529098589468498.csv,0.028999999999999998,1,0,0,0,left,0,3,3,3,0,24,24,24,435.7603573000001,None,436.76029040000003,None,left,1,436.7936311000003,None,436.8769413,None,437.66034030000037,None,0.8504114999996091,01,001,2022_Jun_15_1520,vSAT,2021.2.3,59.97357564258268,
SAT_stims-16529098589468498.csv,0.05,3,0,0,0,left,0,3,3,3,0,25,25,25,438.1769876000003,None,441.1770309000003,None,left,1,441.22703090000005,None,441.31032890000006,None,441.96036890000005,None,0.7048456000002261,01,001,2022_Jun_15_1520,vSAT,2021.2.3,59.97357564258268,
SAT_stims-16529098589468498.csv,0.017,2,0,0,0,left,0,3,3,3,0,26,26,26,442.4770617000004,None,444.47705350000024,None,left,1,444.51045620000014,None,444.59376390000034,None,445.0937525000004,None,0.557539800000086,01,001,2022_Jun_15_1520,vSAT,2021.2.3,59.97357564258268,
SAT_stims-16529098589468498.csv,0.05,1,0,0,0,left,0,3,3,3,0,27,27,27,445.61039580000033,None,446.6104300000002,None,left,1,446.66047770000023,None,446.7437584000004,None,447.32709620000014,None,0.6474204999999529,01,001,2022_Jun_15_1520,vSAT,2021.2.3,59.97357564258268,
SAT_stims-16529098589468498.csv,0.05,1,0,0,1,right,0,3,3,3,0,28,28,28,447.8437838,None,448.84382970000024,None,right,1,448.8938357000002,None,448.97714280000037,None,449.42715780000026,None,0.4942949999999655,01,001,2022_Jun_15_1520,vSAT,2021.2.3,59.97357564258268,
SAT_stims-16529098589468498.csv,0.017,1,0,0,1,right,0,3,3,3,0,29,29,29,449.94384860000036,None,450.9438452000004,None,right,1,450.97719410000036,None,451.0605099000004,None,451.54385390000016,None,0.5389094000001933,01,001,2022_Jun_15_1520,vSAT,2021.2.3,59.97357564258268,
SAT_stims-16529098589468498.csv,,,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,01,001,2022_Jun_15_1520,vSAT,2021.2.3,59.97357564258268,
