task_order,stim_time,inter_stim_time,x_pos,y_pos,match,corr_key,main_loop.thisRepN,main_loop.thisTrialN,main_loop.thisN,main_loop.thisIndex,vSAT_loop.thisRepN,vSAT_loop.thisTrialN,vSAT_loop.thisN,vSAT_loop.thisIndex,inter_stim_text.started,inter_stim_text.stopped,vSAT_square.started,vSAT_square.stopped,stim_resp.keys,stim_resp.corr,stim_resp.rt,stim_resp.started,stim_resp.stopped,response_sound.started,response_sound.stopped,feedback_sound.started,feedback_sound.stopped,participant,session,date,expName,psychopyVersion,frameRate,
SAT_stims-16571317877910345.csv,0.017,2,0,0,0,left,0,0,0,0,0,14,14,14,63.635859199999686,None,65.63588340000024,None,left,1,0.6474584000006871,65.66921629999979,None,65.75252753999948,None,66.3358970399996,None,03,001,2022_Jul_06_1622,vSAT,2021.2.3,59.994660475265285,
SAT_stims-16571317877910345.csv,0.028999999999999998,1,0,0,1,right,0,0,0,0,0,15,15,15,66.83592539999972,None,67.83592099999987,None,right,1,0.31945509999968635,67.86928089999947,None,67.95260194000011,None,68.23593358000034,None,03,001,2022_Jul_06_1622,vSAT,2021.2.3,59.994660475265285,
SAT_stims-16571317877910345.csv,0.028999999999999998,1,0,0,1,right,0,0,0,0,0,16,16,16,68.73592000000008,None,69.73595849999947,None,right,1,0.2915430999992168,69.7692992000002,None,69.85261913999975,None,70.10263567999954,None,03,001,2022_Jul_06_1622,vSAT,2021.2.3,59.994660475265285,
SAT_stims-16571317877910345.csv,0.028999999999999998,2,0,0,1,right,0,0,0,0,0,17,17,17,70.61929729999974,None,72.6193473000003,None,right,1,0.3038890999996511,72.65266059999976,None,72.73601223999967,None,73.00264937999981,None,03,001,2022_Jul_06_1622,vSAT,2021.2.3,59.994660475265285,
SAT_stims-16571317877910345.csv,0.017,3,0,0,0,left,0,0,0,0,0,18,18,18,73.51932560000023,None,76.51940659999946,None,left,1,0.7559061000001748,76.55273690000013,None,76.63606783999975,None,77.33609514000008,None,03,001,2022_Jul_06_1622,vSAT,2021.2.3,59.994660475265285,
SAT_stims-16571317877910345.csv,0.028999999999999998,2,0,0,1,right,0,0,0,0,0,19,19,19,77.83611680000013,None,79.83609969999998,None,right,1,0.23917010000059236,79.86944849999963,None,79.95282033999965,None,80.1527849799997,None,03,001,2022_Jul_06_1622,vSAT,2021.2.3,59.994660475265285,
SAT_stims-16571317877910345.csv,0.05,2,0,0,0,left,0,0,0,0,0,20,20,20,80.6694365000003,None,82.66949479999948,None,left,1,0.5732531000003291,82.71948759999941,None,82.80283403999974,None,83.31950113999946,None,03,001,2022_Jul_06_1622,vSAT,2021.2.3,59.994660475265285,
SAT_stims-16571317877910345.csv,0.05,3,0,0,1,right,0,0,0,0,0,21,21,21,83.83621669999957,None,86.83622060000016,None,right,1,0.3424950999997236,86.88624199999958,None,86.96955653999984,None,87.26961028000022,None,03,001,2022_Jul_06_1622,vSAT,2021.2.3,59.994660475265285,
SAT_stims-16571317877910345.csv,0.05,1,0,0,1,right,0,0,0,0,0,22,22,22,87.7862299999997,None,88.78622110000015,None,right,1,0.4883457999994789,88.83626910000021,None,88.91959643999971,None,89.36959398000016,None,03,001,2022_Jul_06_1622,vSAT,2021.2.3,59.994660475265285,
SAT_stims-16571317877910345.csv,0.028999999999999998,1,0,0,1,right,0,0,0,0,0,23,23,23,89.88628079999944,None,90.88628400000016,None,right,1,0.26097240000035526,90.91962340000009,None,91.00294294000022,None,91.21962817999992,None,03,001,2022_Jul_06_1622,vSAT,2021.2.3,59.994660475265285,
SAT_stims-16571317877910345.csv,0.028999999999999998,2,0,0,0,left,0,0,0,0,0,24,24,24,91.73627849999957,None,93.7363365000001,None,left,1,0.4031115999996473,93.76967710000008,None,93.85301153999998,None,94.2030032399999,94.71968490000017,03,001,2022_Jul_06_1622,vSAT,2021.2.3,59.994660475265285,
SAT_stims-16571317877910345.csv,0.017,2,0,0,0,left,0,0,0,0,0,25,25,25,94.73637119999967,None,96.73637570000028,None,left,1,0.5228995999996187,96.76970319999964,None,96.8530562400002,None,97.31973363999995,None,03,001,2022_Jul_06_1622,vSAT,2021.2.3,59.994660475265285,
SAT_stims-16571317877910345.csv,0.017,1,0,0,0,left,0,0,0,0,0,26,26,26,97.83640190000006,None,98.83642009999949,None,left,1,0.5351036000001841,98.86974829999963,None,98.95308114000008,None,99.41976123999947,None,03,001,2022_Jul_06_1622,vSAT,2021.2.3,59.994660475265285,
SAT_stims-16571317877910345.csv,0.028999999999999998,2,0,0,0,left,0,0,0,0,0,27,27,27,99.93642279999949,None,101.9364999999998,None,left,1,0.4269781000002695,101.9698013999996,None,102.05310904000007,None,102.43647707999952,None,03,001,2022_Jul_06_1622,vSAT,2021.2.3,59.994660475265285,
SAT_stims-16571317877910345.csv,0.05,2,0,0,0,left,0,0,0,0,0,28,28,28,102.93647129999954,None,104.93650559999969,None,left,1,0.4342802999999549,104.98647259999962,None,105.06983544000022,None,105.4531883800002,None,03,001,2022_Jul_06_1622,vSAT,2021.2.3,59.994660475265285,
SAT_stims-16571317877910345.csv,0.017,3,0,0,1,right,0,0,0,0,0,29,29,29,105.96990129999995,None,108.96990240000014,None,right,1,0.3375663999995595,109.00322309999956,None,109.08658923999982,None,109.38657317999986,None,03,001,2022_Jul_06_1622,vSAT,2021.2.3,59.994660475265285,
SAT_stims-16571317877910345.csv,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,03,001,2022_Jul_06_1622,vSAT,2021.2.3,59.994660475265285,
SAT_stims-16571317878055692.csv,0.05,1,0,0,0,left,0,1,1,1,0,0,0,0,113.70337319999999,None,114.70333140000002,None,left,1,0.6674845000006826,114.75333109999974,None,114.83668044000032,None,115.43664524000005,None,03,001,2022_Jul_06_1622,vSAT,2021.2.3,59.994660475265285,
SAT_stims-16571317878055692.csv,0.017,3,0,0,1,right,0,1,1,1,0,1,1,1,115.95334819999971,None,118.95337240000026,None,right,1,0.25803019999966637,118.98671939999986,None,119.07003923999955,None,119.28673438000004,None,03,001,2022_Jul_06_1622,vSAT,2021.2.3,59.994660475265285,
SAT_stims-16571317878055692.csv,0.028999999999999998,3,0,0,1,right,0,1,1,1,0,2,2,2,119.8033975999997,None,122.80344999999943,None,right,1,0.2477550000003248,122.83679549999943,None,122.92013234000032,None,123.12011178000029,None,03,001,2022_Jul_06_1622,vSAT,2021.2.3,59.994660475265285,
SAT_stims-16571317878055692.csv,0.05,3,0,0,1,right,0,1,1,1,0,3,3,3,123.6368010999995,None,126.63684540000031,None,right,1,0.2700548000002527,126.68683510000028,None,126.77019203999961,None,127.00349467999985,None,03,001,2022_Jul_06_1622,vSAT,2021.2.3,59.994660475265285,
SAT_stims-16571317878055692.csv,0.05,1,0,0,1,right,0,1,1,1,0,4,4,4,127.52018719999978,None,128.52018289999978,None,right,1,0.3065131000003021,128.57019440000022,None,128.6535400399999,None,128.92019937999993,None,03,001,2022_Jul_06_1622,vSAT,2021.2.3,59.994660475265285,
SAT_stims-16571317878055692.csv,0.028999999999999998,3,0,0,0,left,0,1,1,1,0,5,5,5,129.43689389999963,None,132.4369446999999,None,left,1,0.6303717000000688,132.47028489999957,None,132.55359343999962,None,133.12028784000003,None,03,001,2022_Jul_06_1622,vSAT,2021.2.3,59.994660475265285,
SAT_stims-16571317878055692.csv,0.028999999999999998,3,0,0,0,left,0,1,1,1,0,6,6,6,133.63692399999945,None,136.63700470000003,None,left,1,0.4462776999998823,136.67036199999984,None,136.75368113999966,None,137.15367747999989,None,03,001,2022_Jul_06_1622,vSAT,2021.2.3,59.994660475265285,
SAT_stims-16571317878055692.csv,0.028999999999999998,2,0,0,0,left,0,1,1,1,0,7,7,7,137.67039250000016,None,139.6703752000003,None,left,1,0.4369826000001922,139.70371429999977,None,139.78704983999987,None,140.18704837999957,None,03,001,2022_Jul_06_1622,vSAT,2021.2.3,59.994660475265285,
SAT_stims-16571317878055692.csv,0.028999999999999998,2,0,0,0,left,0,1,1,1,0,8,8,8,140.70374009999978,None,142.70375369999965,None,left,1,0.41156559999944875,142.73709820000022,None,142.82042303999978,None,143.18711128000012,None,03,001,2022_Jul_06_1622,vSAT,2021.2.3,59.994660475265285,
SAT_stims-16571317878055692.csv,0.017,3,0,0,1,right,0,1,1,1,0,9,9,9,143.70377389999976,None,146.70382009999958,None,right,1,0.23554479999984324,146.73715879999963,None,146.82053024000024,None,147.02048897999993,None,03,001,2022_Jul_06_1622,vSAT,2021.2.3,59.994660475265285,
SAT_stims-16571317878055692.csv,0.017,1,0,0,0,left,0,1,1,1,0,10,10,10,147.5371895999997,None,148.5371944999997,None,left,1,0.6101410999999644,148.57050869999966,None,148.65386273999965,None,149.20387263999973,None,03,001,2022_Jul_06_1622,vSAT,2021.2.3,59.994660475265285,
SAT_stims-16571317878055692.csv,0.05,1,0,0,1,right,0,1,1,1,0,11,11,11,149.72055050000017,None,150.72056789999988,None,right,1,0.3941237999997611,150.77053999999953,None,150.85388814000007,None,151.2039074799997,None,03,001,2022_Jul_06_1622,vSAT,2021.2.3,59.994660475265285,
SAT_stims-16571317878055692.csv,0.05,1,0,0,1,right,0,1,1,1,0,12,12,12,151.72059809999973,None,152.72057159999986,None,right,1,0.2660155000003215,152.77057650000006,None,152.85396083999976,None,153.07058947999957,None,03,001,2022_Jul_06_1622,vSAT,2021.2.3,59.994660475265285,
SAT_stims-16571317878055692.csv,0.028999999999999998,3,0,0,0,left,0,1,1,1,0,13,13,13,153.58728090000022,None,156.5873177000003,None,left,1,0.5759477999999945,156.62064980000014,None,156.70398203999966,None,157.22067134000017,None,03,001,2022_Jul_06_1622,vSAT,2021.2.3,59.994660475265285,
SAT_stims-16571317878055692.csv,0.017,2,0,0,1,right,0,1,1,1,0,14,14,14,157.73733579999953,None,159.73737290000008,None,right,1,0.38610370000060357,159.77068959999997,None,159.8540364399997,None,160.20403928000013,None,03,001,2022_Jul_06_1622,vSAT,2021.2.3,59.994660475265285,
SAT_stims-16571317878055692.csv,0.017,1,0,0,1,right,0,1,1,1,0,15,15,15,160.72070540000004,None,161.72071899999992,None,right,1,0.25875429999996413,161.75402979999944,None,161.83740273999965,None,162.05406598000008,None,03,001,2022_Jul_06_1622,vSAT,2021.2.3,59.994660475265285,
SAT_stims-16571317878055692.csv,0.028999999999999998,1,0,0,1,right,0,1,1,1,0,16,16,16,162.57075410000016,None,163.5707881999997,None,right,1,0.21674129999973957,163.60410059999958,None,163.68743464000008,None,163.85410168000016,None,03,001,2022_Jul_06_1622,vSAT,2021.2.3,59.994660475265285,
SAT_stims-16571317878055692.csv,0.05,1,0,0,1,right,0,1,1,1,0,17,17,17,164.37078719999954,None,165.3707873000003,None,right,1,0.2560984000001554,165.42079459999968,None,165.50412893999973,None,165.72079158000014,None,03,001,2022_Jul_06_1622,vSAT,2021.2.3,59.994660475265285,
SAT_stims-16571317878055692.csv,0.017,2,0,0,1,right,0,1,1,1,0,18,18,18,166.23749510000016,None,168.23747689999982,None,right,1,0.36591689999931987,168.2708475999998,None,168.3541706400002,None,168.67082768000017,None,03,001,2022_Jul_06_1622,vSAT,2021.2.3,59.994660475265285,
SAT_stims-16571317878055692.csv,0.05,1,0,0,0,left,0,1,1,1,0,19,19,19,169.1875227999999,None,170.18755280000005,None,left,1,0.4951240999998845,170.23752530000002,None,170.32085603999994,None,170.75419423999946,171.25422359999993,03,001,2022_Jul_06_1622,vSAT,2021.2.3,59.994660475265285,
SAT_stims-16571317878055692.csv,0.028999999999999998,3,0,0,0,left,0,1,1,1,0,20,20,20,171.27087949999986,None,174.27091000000019,None,left,1,0.4765790999999808,174.30425749999995,None,174.3875974399999,None,174.8209287800002,None,03,001,2022_Jul_06_1622,vSAT,2021.2.3,59.994660475265285,
SAT_stims-16571317878055692.csv,0.017,2,0,0,1,right,0,1,1,1,0,21,21,21,175.33761869999944,None,177.33764389999942,None,right,1,0.22567810000055033,177.37098220000007,None,177.45430924000001,None,177.63768197999997,None,03,001,2022_Jul_06_1622,vSAT,2021.2.3,59.994660475265285,
SAT_stims-16571317878055692.csv,0.05,1,0,0,1,right,0,1,1,1,0,22,22,22,178.1542956000003,None,179.15434670000013,None,right,1,0.232298300000366,179.2043163999997,None,179.28764194000004,None,179.4710058800003,None,03,001,2022_Jul_06_1622,vSAT,2021.2.3,59.994660475265285,
SAT_stims-16571317878055692.csv,0.017,1,0,0,1,right,0,1,1,1,0,23,23,23,179.98767969999972,None,180.9877021000002,None,right,1,0.19160069999998086,181.02103579999948,None,181.10431673999946,None,181.25434298,None,03,001,2022_Jul_06_1622,vSAT,2021.2.3,59.994660475265285,
SAT_stims-16571317878055692.csv,0.028999999999999998,1,0,0,1,right,0,1,1,1,0,24,24,24,181.7710393999996,None,182.77105839999967,None,right,1,0.21612590000040655,182.8044018999999,None,182.88772333999995,None,183.05437507999994,None,03,001,2022_Jul_06_1622,vSAT,2021.2.3,59.994660475265285,
SAT_stims-16571317878055692.csv,0.017,3,0,0,0,left,0,1,1,1,0,25,25,25,183.57107649999944,None,186.5711099,None,left,1,0.5123382000001584,186.6044179999999,None,186.68778654000025,None,187.15446394,None,03,001,2022_Jul_06_1622,vSAT,2021.2.3,59.994660475265285,
SAT_stims-16571317878055692.csv,0.05,1,0,0,0,left,0,1,1,1,0,26,26,26,187.67110289999982,None,188.67114729999957,None,left,1,0.37960190000012517,188.72117590000016,None,188.80449013999996,None,189.13782058000032,None,03,001,2022_Jul_06_1622,vSAT,2021.2.3,59.994660475265285,
SAT_stims-16571317878055692.csv,0.05,2,0,0,1,right,0,1,1,1,0,27,27,27,189.65450229999988,None,191.65453520000028,None,right,1,0.212086200000158,191.70454749999953,None,191.7878607399999,None,191.95454478000028,None,03,001,2022_Jul_06_1622,vSAT,2021.2.3,59.994660475265285,
SAT_stims-16571317878055692.csv,0.028999999999999998,3,0,0,1,right,0,1,1,1,0,28,28,28,192.47120509999968,None,195.47122070000023,None,right,1,0.39604309999958787,195.50460039999962,None,195.58790073999998,None,195.9379452799996,None,03,001,2022_Jul_06_1622,vSAT,2021.2.3,59.994660475265285,
SAT_stims-16571317878055692.csv,0.017,1,0,0,0,left,0,1,1,1,0,29,29,29,196.45460430000003,None,197.45459630000005,None,left,1,0.55684520000068,197.4879530999997,None,197.5712746399996,198.0046327,198.07128803999976,None,03,001,2022_Jul_06_1622,vSAT,2021.2.3,59.994660475265285,
SAT_stims-16571317878055692.csv,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,03,001,2022_Jul_06_1622,vSAT,2021.2.3,59.994660475265285,
vSAT_stims-16571317878217099.csv,0.017,1,-0.25,0.25,1,right,0,2,2,2,0,0,0,0,202.10466610000003,None,203.1047212000003,None,right,1,0.41068989999985206,203.13804759999948,None,203.2213725399998,None,203.58803387999995,None,03,001,2022_Jul_06_1622,vSAT,2021.2.3,59.994660475265285,
vSAT_stims-16571317878217099.csv,0.028999999999999998,1,0.0,0.0,0,left,0,2,2,2,0,1,1,1,204.10472339999978,None,205.10474710000017,None,left,1,0.5547489000000496,205.1380481999995,None,205.22139893999983,None,205.72142194000034,None,03,001,2022_Jul_06_1622,vSAT,2021.2.3,59.994660475265285,
vSAT_stims-16571317878217099.csv,0.017,3,-0.25,0.25,1,right,0,2,2,2,0,2,2,2,206.2381150000001,None,209.2381419000003,None,right,1,0.22921429999951215,209.27143819999947,None,209.3547904400003,None,209.53813097999972,None,03,001,2022_Jul_06_1622,vSAT,2021.2.3,59.994660475265285,
vSAT_stims-16571317878217099.csv,0.05,3,-0.25,-0.25,1,right,0,2,2,2,0,3,3,3,210.05482399999983,None,213.0548705000001,None,left,0,0.34772999999950116,213.10485429999972,None,213.18816944,None,213.48818607999982,None,03,001,2022_Jul_06_1622,vSAT,2021.2.3,59.994660475265285,
vSAT_stims-16571317878217099.csv,0.017,3,-0.25,0.25,1,right,0,2,2,2,0,4,4,4,214.00488099999984,None,217.00494249999974,None,right,1,0.3984213000003365,217.03826589999971,None,217.12161623999972,None,217.47159977999962,None,03,001,2022_Jul_06_1622,vSAT,2021.2.3,59.994660475265285,
vSAT_stims-16571317878217099.csv,0.017,1,-0.25,-0.25,0,left,0,2,2,2,0,5,5,5,217.9882451000003,None,218.98831969999992,None,left,1,0.5269834999999148,219.02163130000008,None,219.10496233999956,None,219.57163724000029,None,03,001,2022_Jul_06_1622,vSAT,2021.2.3,59.994660475265285,
vSAT_stims-16571317878217099.csv,0.028999999999999998,2,0.25,0.25,0,left,0,2,2,2,0,6,6,6,220.0882974999995,None,222.0883361999995,None,left,1,0.5152840000000651,222.12167919999956,None,222.20501453999995,None,222.67165873999974,None,03,001,2022_Jul_06_1622,vSAT,2021.2.3,59.994660475265285,
vSAT_stims-16571317878217099.csv,0.05,2,0.0,0.0,0,left,0,2,2,2,0,7,7,7,223.18833900000027,None,225.1883855999995,None,left,1,0.5342706000001272,225.23838729999989,None,225.32171733999994,None,225.78839353999965,None,03,001,2022_Jul_06_1622,vSAT,2021.2.3,59.994660475265285,
vSAT_stims-16571317878217099.csv,0.05,1,0.25,0.25,1,right,0,2,2,2,0,8,8,8,226.30506629999945,None,227.30507409999973,None,right,1,0.30575599999974656,227.35507979999966,None,227.43842713999956,None,227.70510037999992,None,03,001,2022_Jul_06_1622,vSAT,2021.2.3,59.994660475265285,
vSAT_stims-16571317878217099.csv,0.05,3,-0.25,-0.25,1,right,0,2,2,2,0,9,9,9,228.2217555999996,None,231.22178239999994,None,right,1,0.4369065999999293,231.27181109999947,None,231.35514843999962,None,231.75518028000005,None,03,001,2022_Jul_06_1622,vSAT,2021.2.3,59.994660475265285,
vSAT_stims-16571317878217099.csv,0.028999999999999998,2,0.0,0.0,1,right,0,2,2,2,0,10,10,10,232.27180489999955,None,234.27187009999943,None,right,1,0.31544899999971676,234.30519079999976,None,234.38852223999956,None,234.6551873800001,None,03,001,2022_Jul_06_1622,vSAT,2021.2.3,59.994660475265285,
vSAT_stims-16571317878217099.csv,0.017,3,0.25,0.25,1,right,0,2,2,2,0,11,11,11,235.17185999999947,None,238.1718867999998,None,right,1,0.2713515000004918,238.20526419999987,None,238.28855724000013,None,238.52193047999953,None,03,001,2022_Jul_06_1622,vSAT,2021.2.3,59.994660475265285,
vSAT_stims-16571317878217099.csv,0.028999999999999998,2,0.0,0.0,0,left,0,2,2,2,0,12,12,12,239.0386040000003,None,241.0386478999999,None,right,0,0.46054630000071484,241.07197009999982,None,241.15530323999982,None,241.5719418800001,None,03,001,2022_Jul_06_1622,vSAT,2021.2.3,59.994660475265285,
vSAT_stims-16571317878217099.csv,0.05,3,-0.25,0.25,1,right,0,2,2,2,0,13,13,13,242.08865289999994,None,245.08870229999957,None,right,1,0.29813780000040424,245.13870159999988,None,245.22201054000024,None,245.47202768000005,None,03,001,2022_Jul_06_1622,vSAT,2021.2.3,59.994660475265285,
vSAT_stims-16571317878217099.csv,0.05,2,0.25,-0.25,1,right,0,2,2,2,0,14,14,14,245.9887080999997,None,247.9887491999998,None,right,1,0.37402209999982006,248.0387370999997,None,248.12209014000027,None,248.4554143799998,None,03,001,2022_Jul_06_1622,vSAT,2021.2.3,59.994660475265285,
vSAT_stims-16571317878217099.csv,0.05,2,0.25,0.25,0,left,0,2,2,2,0,15,15,15,248.9720682999996,None,250.97211040000002,None,left,1,0.462317699999403,251.02212450000025,None,251.10545964000002,None,251.52210768000003,None,03,001,2022_Jul_06_1622,vSAT,2021.2.3,59.994660475265285,
vSAT_stims-16571317878217099.csv,0.017,1,-0.25,0.25,0,left,0,2,2,2,0,16,16,16,252.0388052999997,None,253.03881339999953,None,left,1,0.5088359000001219,253.07215019999967,None,253.15549193999968,None,253.60550564000013,None,03,001,2022_Jul_06_1622,vSAT,2021.2.3,59.994660475265285,
vSAT_stims-16571317878217099.csv,0.017,1,-0.25,-0.25,1,right,0,2,2,2,0,17,17,17,254.12213379999957,None,255.1221859999996,None,right,1,0.4253595000000132,255.15551099999993,None,255.2388429399999,None,255.62217168000024,None,03,001,2022_Jul_06_1622,vSAT,2021.2.3,59.994660475265285,
vSAT_stims-16571317878217099.csv,0.017,2,-0.25,0.25,0,left,0,2,2,2,0,18,18,18,256.1388516999996,None,258.1388914999998,None,left,1,0.544368900000336,258.1722374000001,None,258.25557193999987,None,258.7389402399996,None,03,001,2022_Jul_06_1622,vSAT,2021.2.3,59.994660475265285,
vSAT_stims-16571317878217099.csv,0.017,1,0.25,-0.25,0,left,0,2,2,2,0,19,19,19,259.25555859999986,None,260.2555927000003,None,left,1,0.4916406000002098,260.28893059999973,None,260.37227834,None,260.8222430799999,None,03,001,2022_Jul_06_1622,vSAT,2021.2.3,59.994660475265285,
vSAT_stims-16571317878217099.csv,0.028999999999999998,3,-0.25,0.25,1,right,0,2,2,2,0,20,20,20,261.33894390000023,None,264.3389986000002,None,right,1,0.26450540000041656,264.37233749999996,None,264.45567693999976,None,264.6723539799998,None,03,001,2022_Jul_06_1622,vSAT,2021.2.3,59.994660475265285,
vSAT_stims-16571317878217099.csv,0.017,1,0.0,0.0,1,right,0,2,2,2,0,21,21,21,265.1890201999995,None,266.18901670000014,None,right,1,0.27034400000047754,266.2223600999996,None,266.30566964,None,266.5389924800004,None,03,001,2022_Jul_06_1622,vSAT,2021.2.3,59.994660475265285,
vSAT_stims-16571317878217099.csv,0.028999999999999998,2,0.25,0.25,1,right,0,2,2,2,0,22,22,22,267.05566889999955,None,269.0557552999999,None,right,1,0.347602700000607,269.08907420000014,None,269.17243343999974,None,269.47243318000005,None,03,001,2022_Jul_06_1622,vSAT,2021.2.3,59.994660475265285,
vSAT_stims-16571317878217099.csv,0.05,1,0.0,0.0,0,left,0,2,2,2,0,23,23,23,269.9890766999997,None,270.98910799999976,None,left,1,0.557508400000188,271.03910240000005,None,271.1224217399996,None,271.62244664,None,03,001,2022_Jul_06_1622,vSAT,2021.2.3,59.994660475265285,
vSAT_stims-16571317878217099.csv,0.017,1,-0.25,-0.25,0,left,0,2,2,2,0,24,24,24,272.13911949999965,None,273.1391273999998,None,left,1,0.5042849999999817,273.1724644999995,None,273.2558192400003,None,273.72247314000026,None,03,001,2022_Jul_06_1622,vSAT,2021.2.3,59.994660475265285,
vSAT_stims-16571317878217099.csv,0.017,1,0.25,-0.25,0,left,0,2,2,2,0,25,25,25,274.2391627999996,None,275.2391590999996,None,left,1,0.48429610000039247,275.2724711000001,None,275.35583103999954,None,275.78920847999984,None,03,001,2022_Jul_06_1622,vSAT,2021.2.3,59.994660475265285,
vSAT_stims-16571317878217099.csv,0.017,1,0.25,0.25,0,left,0,2,2,2,0,26,26,26,276.3058553999999,None,277.3058682000001,None,left,1,0.4333484999997381,277.33918489999996,None,277.4225360399997,None,277.80585947999975,None,03,001,2022_Jul_06_1622,vSAT,2021.2.3,59.994660475265285,
vSAT_stims-16571317878217099.csv,0.017,1,0.25,-0.25,1,right,0,2,2,2,0,27,27,27,278.3058923999997,None,279.30589710000004,None,right,1,0.33740230000057636,279.3392458999997,None,279.4225608400003,None,279.72253727999964,None,03,001,2022_Jul_06_1622,vSAT,2021.2.3,59.994660475265285,
