task_order,image_stim,match,corr_key,TOL_loop.thisRepN,TOL_loop.thisTrialN,TOL_loop.thisN,TOL_loop.thisIndex,stim_loop.thisRepN,stim_loop.thisTrialN,stim_loop.thisN,stim_loop.thisIndex,stim_text.started,stim_text.stopped,stim_resp.keys,stim_resp.corr,stim_resp.rt,stim_resp.started,stim_resp.stopped,stim_image.started,stim_image.stopped,participant,session,date,expName,psychopyVersion,frameRate,
MM_stims-16571317858290405.csv,multi_move_stimuli\stim_not_two_move\stim_not_two_move_5.jpg,0,left,0,2,2,2,0,3,3,3,180.32370320000064,None,left,1,0.35283309999977064,180.32370320000064,None,173.34027250000054,180.34037250000074,03,001,2022_Jul_06_1549,tower_of_london,2021.2.3,59.99678417221824,
MM_stims-16571317858290405.csv,multi_move_stimuli\stim_two_move\stim_two_move_5.jpg,1,right,0,2,2,2,0,4,4,4,190.32386510000015,None,right,1,0.304617199999484,190.32386510000015,None,183.34043830000064,190.3405227000003,03,001,2022_Jul_06_1549,tower_of_london,2021.2.3,59.99678417221824,
MM_stims-16571317858290405.csv,multi_move_stimuli\stim_two_move\stim_two_move_4.jpg,1,right,0,2,2,2,0,5,5,5,200.32401090000076,None,right,1,0.5607024999999339,200.32401090000076,None,193.34058800000003,200.3406889000007,03,001,2022_Jul_06_1549,tower_of_london,2021.2.3,59.99678417221824,
MM_stims-16571317858290405.csv,,,,0,2,2,2,,,,,,,,,,,,,,03,001,2022_Jul_06_1549,tower_of_london,2021.2.3,59.99678417221824,
ZM_stims-1657131785814751.csv,zero_move_stimuli\zero_move_5.jpg,0,left,0,3,3,3,0,0,0,0,214.34090430000015,None,left,1,0.41575040000043373,214.34090430000015,None,207.35743770000045,214.35757130000002,03,001,2022_Jul_06_1549,tower_of_london,2021.2.3,59.99678417221824,
ZM_stims-1657131785814751.csv,zero_move_stimuli\zero_move_4.jpg,0,left,0,3,3,3,0,1,1,1,224.34106510000038,None,left,1,0.43161180000060995,224.34106510000038,None,217.3576204000001,224.35772720000023,03,001,2022_Jul_06_1549,tower_of_london,2021.2.3,59.99678417221824,
ZM_stims-1657131785814751.csv,zero_move_stimuli\zero_move_1.jpg,0,left,0,3,3,3,0,2,2,2,234.3411915000006,None,left,1,0.63958459999958,234.3411915000006,None,227.35778670000036,234.35788330000014,03,001,2022_Jul_06_1549,tower_of_london,2021.2.3,59.99678417221824,
ZM_stims-1657131785814751.csv,zero_move_stimuli\zero_move_3.jpg,0,left,0,3,3,3,0,3,3,3,244.34137950000058,None,None,0,,244.34137950000058,None,237.35793410000042,244.35804090000056,03,001,2022_Jul_06_1549,tower_of_london,2021.2.3,59.99678417221824,
ZM_stims-1657131785814751.csv,zero_move_stimuli\zero_move_6.jpg,0,left,0,3,3,3,0,4,4,4,254.34153060000062,None,left,1,0.4950931000003038,254.34153060000062,None,247.35809790000076,254.3581877000006,03,001,2022_Jul_06_1549,tower_of_london,2021.2.3,59.99678417221824,
ZM_stims-1657131785814751.csv,zero_move_stimuli\zero_move_2.jpg,0,left,0,3,3,3,0,5,5,5,264.3416717,None,left,1,0.3988574000004519,264.3416717,None,257.3582376000004,264.3583514000002,03,001,2022_Jul_06_1549,tower_of_london,2021.2.3,59.99678417221824,
ZM_stims-1657131785814751.csv,,,,0,3,3,3,,,,,,,,,,,,,,03,001,2022_Jul_06_1549,tower_of_london,2021.2.3,59.99678417221824,
MM_stims-1657131785844743.csv,multi_move_stimuli\stim_not_two_move\stim_not_two_move_6.jpg,0,left,0,4,4,4,0,0,0,0,278.35857080000005,None,left,1,0.5900633999999627,278.35857080000005,None,271.3751407000009,278.37524120000035,03,001,2022_Jul_06_1549,tower_of_london,2021.2.3,59.99678417221824,
MM_stims-1657131785844743.csv,multi_move_stimuli\stim_two_move\stim_two_move_1.jpg,1,right,0,4,4,4,0,1,1,1,288.35871620000034,None,right,1,0.3818105000000287,288.35871620000034,None,281.3753075000004,288.3753993,03,001,2022_Jul_06_1549,tower_of_london,2021.2.3,59.99678417221824,
MM_stims-1657131785844743.csv,multi_move_stimuli\stim_not_two_move\stim_not_two_move_5.jpg,0,left,0,4,4,4,0,2,2,2,298.3588836000008,None,left,1,0.36568809999971563,298.3588836000008,None,291.3754114000003,298.3755435000003,03,001,2022_Jul_06_1549,tower_of_london,2021.2.3,59.99678417221824,
MM_stims-1657131785844743.csv,multi_move_stimuli\stim_two_move\stim_two_move_5.jpg,1,right,0,4,4,4,0,3,3,3,308.35904220000066,None,right,1,0.557636999999886,308.35904220000066,None,301.37560420000045,308.3756905,03,001,2022_Jul_06_1549,tower_of_london,2021.2.3,59.99678417221824,
MM_stims-1657131785844743.csv,multi_move_stimuli\stim_not_two_move\stim_not_two_move_3.jpg,0,left,0,4,4,4,0,4,4,4,318.35919210000066,None,left,1,0.5093833000000814,318.35919210000066,None,311.37575990000005,318.3758499000005,03,001,2022_Jul_06_1549,tower_of_london,2021.2.3,59.99678417221824,
MM_stims-1657131785844743.csv,multi_move_stimuli\stim_two_move\stim_two_move_2.jpg,1,right,0,4,4,4,0,5,5,5,328.35934650000036,None,right,1,0.365242799999578,328.35934650000036,None,321.3759007000008,328.3760080000002,03,001,2022_Jul_06_1549,tower_of_london,2021.2.3,59.99678417221824,
MM_stims-1657131785844743.csv,,,,0,4,4,4,,,,,,,,,,,,,,03,001,2022_Jul_06_1549,tower_of_london,2021.2.3,59.99678417221824,
ZM_stims-16571317858290405.csv,zero_move_stimuli\zero_move_6.jpg,0,left,0,5,5,5,0,0,0,0,342.3762344000006,None,left,1,0.6045278000001417,342.3762344000006,None,335.39280300000064,342.3929069000005,03,001,2022_Jul_06_1549,tower_of_london,2021.2.3,59.99678417221824,
ZM_stims-16571317858290405.csv,zero_move_stimuli\zero_move_4.jpg,0,left,0,5,5,5,0,1,1,1,352.3763639000008,None,left,1,0.44416910000018106,352.3763639000008,None,345.39293720000023,352.3930925000004,03,001,2022_Jul_06_1549,tower_of_london,2021.2.3,59.99678417221824,
ZM_stims-16571317858290405.csv,zero_move_stimuli\zero_move_3.jpg,0,left,0,5,5,5,0,2,2,2,362.37654160000056,None,left,1,0.508053600000494,362.37654160000056,None,355.39311240000006,362.3932151000008,03,001,2022_Jul_06_1549,tower_of_london,2021.2.3,59.99678417221824,
ZM_stims-16571317858290405.csv,zero_move_stimuli\zero_move_2.jpg,0,left,0,5,5,5,0,3,3,3,372.37669070000084,None,left,1,0.6520680999992692,372.37669070000084,None,365.3932599000009,372.39337630000045,03,001,2022_Jul_06_1549,tower_of_london,2021.2.3,59.99678417221824,
ZM_stims-16571317858290405.csv,zero_move_stimuli\zero_move_1.jpg,0,left,0,5,5,5,0,4,4,4,382.37687970000025,None,left,1,0.6677503999999317,382.37687970000025,None,375.3934145000003,382.3935033000007,03,001,2022_Jul_06_1549,tower_of_london,2021.2.3,59.99678417221824,
ZM_stims-16571317858290405.csv,zero_move_stimuli\zero_move_5.jpg,0,left,0,5,5,5,0,5,5,5,392.37703710000005,None,left,1,0.5075038999993922,392.37703710000005,None,385.3935596000001,392.3936827000007,03,001,2022_Jul_06_1549,tower_of_london,2021.2.3,59.99678417221824,
ZM_stims-16571317858290405.csv,,,,0,5,5,5,,,,,,,,,,,,,,03,001,2022_Jul_06_1549,tower_of_london,2021.2.3,59.99678417221824,
